,product url,ranking,brand,product name,number of ratings,size,star rating,price(in sek),color,date first available
68,https://www.amazon.se/Locisne-anti-f%C3%B6rlorat-anti-f%C3%B6rlust-handledsl%C3%A4nk-resehj%C3%A4lp/dp/B071CVSD6H/ref=zg_bs_g_baby_sccl_19/260-7961230-0346043?psc=1,#69,Locisne,"Locisne 2-pack baby anti-förlorat bälte, baby barn säker anti-förlust gång hand bälte handledslänk bungee koppel säkerhet småbarn sele, resehjälp",1 269,Size data not available,,"149,",Color not available,Date first available data not available
69,https://www.amazon.se/bilbarnstol-b%C3%A4ltessystem-back%C3%A5tk%C3%B6rningsm%C3%B6jlighet-lutningsjustering-ytterligare/dp/B09TRH3CRK/ref=zg_bs_g_baby_sccl_20/260-7961230-0346043?psc=1,#70,Lionelo,"LIONELO Aart bilbarnstol från 0–36 kg, grupp 0/1/2/3, ECE R44/04, 5-punkts bältessystem, backåtkörningsmöjlighet, nackstöd och lutningsjustering, ytterligare sidoskydd (Svart)",206,Size data not available,,"1 156,",Grå,Date first available data not available
70,https://www.amazon.se/Barnvagn-Krokar-Baby-Uma-Trippelprisvinnare/dp/B01C39KST8/ref=zg_bs_g_baby_sccl_21/260-7961230-0346043?psc=1,#71,Baby Uma,"Barnvagn Krokar av Baby Uma - Trippelprisvinnare: MadeForMums och LovedbyParents Priser - Fäst Dina Shoppingväskor, Handväska eller Bytväska för Barnvagnen, Sittvagnen eller Sulkyn - Svart, 2-Pack",23 429,Size data not available,,"99,",Color not available,Date first available data not available
71,https://www.amazon.se/BABYBJ%C3%96RN-Haklapp-till-B%C3%A4rsele-2-pack/dp/B07GDVBYKF/ref=zg_bs_g_baby_sccl_22/260-7961230-0346043?psc=1,#72,BabyBjörn,"BABYBJÖRN Haklapp till Bärsele, 2-pack, Vit",438,Size data not available,,"217,",Vit,Date first available data not available
72,https://www.amazon.se/HENGMEI-avsp%C3%A4rrningsgaller-aktivitetscenter-ventilerande-s%C3%A4kerhetslekplats/dp/B09FJR1QGK/ref=zg_bs_g_baby_sccl_23/260-7961230-0346043?psc=1,#73,HENGMEI,"HENGMEI babylekhage med avspärrningsgaller, 200 x 180 cm, aktivitetscenter med halkfri bas, ventilerande nät, säkerhetslekplats",88,Size data not available,,"1 099,",grå,Date first available data not available
73,https://www.amazon.se/Natural-nappflaska-l%C3%A5ngsamt-SCF035-27-Transparent/dp/B07GG5DSTT/ref=zg_bs_g_baby_sccl_24/260-7961230-0346043?psc=1,#74,PHILIPS,"Philips Avent Natural-nappflaska med napp med långsamt flöde, 2 x 260 ml (Modell SCF035/27), Transparent, Blå",4 332,Size data not available,,"185,","Transparent, Blå",Date first available data not available
74,https://www.amazon.se/Snappi-F%C3%A4stelement-muslins-Prefolds-tygbl%C3%B6jor/dp/B092F47Z36/ref=zg_bs_g_baby_sccl_25/260-7961230-0346043?psc=1,#75,Snappi,Snappi Fästelement för muslins Prefolds tygblöjor | 3-pack | storlek 1 (liten) (ljusblå/vit/ljusgul),1,Size data not available,,"91,",Ljusblå/vit/ljusgul,Date first available data not available
75,https://www.amazon.se/%C3%B6ronreng%C3%B6ring-sp%C3%A4dbarn-snottborttagare-Aspirator-alternativ/dp/B00GXTTPKI/ref=zg_bs_g_baby_sccl_26/260-7961230-0346043?psc=1,#76,oogiebear,"Näsa och verktyg. Säker, enkel nasal Booger och öronrengöring för nyfödda och spädbarn. Dubbel öronvax och snottborttagare. Aspirator alternativ.",41 303,Size data not available,,"146,",Blue,Date first available data not available
76,https://www.amazon.se/Medela-Breast-Milk-Storage-Bags/dp/B075R5DQ5R/ref=zg_bs_g_baby_sccl_27/260-7961230-0346043?psc=1,#77,Medela,"Medela Set of 180 ml Breast Milk Storage Bags - Pack of 50 BPA-free breast milk collection pouches with double zip, quick freeze and thaw",14 610,Size data not available,,"139,",Transparent,Date first available data not available
77,https://www.amazon.se/Reecle-Sv%C3%A4ngbar-Bilbarnstolar-ISOFIX-Grupp/dp/B08QND1KYZ/ref=zg_bs_g_baby_sccl_28/260-7961230-0346043?psc=1,#78,Reecle,"Reecle 360 Svängbar Bilbarnstolar med ISOFIX, Grupp 0 + / 1/2/3 (0-36 kg), 0-12 år",386,Size data not available,,"1 599,",Svart(ISOFXI),Date first available data not available
78,https://www.amazon.se/Numnum-Pre-cuchara-infantil-Pack-unidades/dp/B01GEOZEVU/ref=zg_bs_g_baby_sccl_29/260-7961230-0346043?psc=1,#79,Numnum,Numnum Pre-cuchara infantil Pack 2 unidades,14 278,Size data not available,,"177,",Flerfärgad,Date first available data not available
79,https://www.amazon.se/LETTAS-Bilbarnstolar-Babybils%C3%A4te-barngrupp-sidoskydd/dp/B091XXV4S5/ref=zg_bs_g_baby_sccl_30/260-7961230-0346043?psc=1,#80,LETTAS,"LETTAS Bilbarnstolar Babybilsäte 360 vridbar för barngrupp 0/1/2/3 (0-36 kg, 0-12 år) ISOFIX + överdel med sidoskydd ECE R44 / 04 (Svart)",498,Size data not available,,"1 699,",Svart,Date first available data not available
80,https://www.amazon.se/bl%C3%B6jbeh%C3%A5llare-p%C3%A5fyllningar-kompatibel-Simplee-Anti-lukt/dp/B07678FL9M/ref=zg_bs_g_baby_sccl_81/260-7961230-0346043?psc=1,#81,SONESTA,"100 m. Eco blöjbehållare påfyllningar kompatibel med Tommee Tippee TEC, Twist & Click, Simplee | kompatibel med Angel | Light Flower Doft | Anti-lukt+",1 790,Size data not available,,"150,",Klar,Date first available data not available
81,https://www.amazon.se/LiRiQi-torkst%C3%A4ll-nappflaskor-droppst%C3%A4ll-tillbeh%C3%B6r/dp/B0BH8QJJ6M/ref=zg_bs_g_baby_sccl_82/260-7961230-0346043?psc=1,#82,LiRiQi,"LiRiQi torkställ för nappflaskor, droppställ för nappflaskor, torkställ för nappflaskor och tillbehör, ställ för nappflaskor som används för sugnappar och tillbehör, BPA-fri, grå",18,Size data not available,,"119,",Grå,Date first available data not available
82,https://www.amazon.se/Philips-air-napp-ortodontisk-SCF080-03/dp/B097NBDTYH/ref=zg_bs_g_baby_sccl_83/260-7961230-0346043?psc=1,#83,PHILIPS,"Philips Avent ultra air-napp, för 6-18 m, ortodontisk och BPA-fri, 2 st, SCF080/03",1 945,Size data not available,,"70,",Båt/Pappa,Date first available data not available
83,https://www.amazon.se/Toboli-inl%C3%A4rningstorn-Montessori-hj%C3%A4lpst%C3%A4ll-s%C3%A4kerhetsskena/dp/B0BFXSC823/ref=zg_bs_g_baby_sccl_84/260-7961230-0346043?psc=1,#84,Toboli,Toboli inlärningstorn naturligt 43 x 40 x 91 cm trä Montessori kök hjälpställ småbarn säkerhetsskena,4,Size data not available,,"395,",Color not available,Date first available data not available
84,https://www.amazon.se/SIMPLE-Bilbarnstol-h%C3%B6jdjusterbar-s%C3%A4tesreducerare-5-punktsremmar/dp/B09CYR2BMB/ref=zg_bs_g_baby_sccl_85/260-7961230-0346043?psc=1,#85,Lionelo,"LIONELO LEVI SIMPLE Barnstol 9–36 kg, Bilbarnstol, höjdjusterbar, infällt nackstöd, sidoskydd, z avtagbart ryggstöd, sätesreducerare 5-punktsremmar (Svart)",46,Size data not available,,"715,",Svart,Date first available data not available
85,https://www.amazon.se/MyBaby-SoundSpa-S%C3%B6mnhj%C3%A4lpmedel-Gr%C3%B6n-10/dp/B07CNBDWLZ/ref=zg_bs_g_baby_sccl_86/260-7961230-0346043?psc=1,#86,MyBaby,"MyBaby SoundSpa Sömnhjälpmedel, Grön, 10 x 7 x 14 cm",2 013,Size data not available,,"252,",Grön,Date first available data not available
86,https://www.amazon.se/Philips-sugr%C3%B6rsmugg-modell-SCF798-01/dp/B01N9ZANEV/ref=zg_bs_g_baby_sccl_87/260-7961230-0346043?psc=1,#87,Brand data not available,Philips Avent sugrörsmugg (modell SCF798/01),5 460,Size data not available,,"99,",Color not available,Date first available data not available
87,https://www.amazon.se/Ergobaby-Sp%C3%A4dbarninsl%C3%A4gg-Justerbart-Ergonomiskt-Nackst%C3%B6d/dp/B01H6FKI58/ref=zg_bs_g_baby_sccl_88/260-7961230-0346043?psc=1,#88,Ergobaby,"Ergobaby Spädbarninslägg För Bärsele, Justerbart, Ergonomiskt, Med Nackstöd, Original Natural",2 500,Size data not available,,"246,",beige,Date first available data not available
88,https://www.amazon.se/Alpine-Muffy-Baby-h%C3%B6rselskydd-h%C3%B6rselskador/dp/B0B3DRSQZJ/ref=zg_bs_g_baby_sccl_89/260-7961230-0346043?psc=1,#89,Alpine,Alpine Muffy Baby hörselskydd – hörselskydd för spädbarn och småbarn från 12 till 36 månader – bullerskydd förhindrar hörselskador – förbättrar sömnen på språng – bekväm passform,385,Size data not available,,"271,",Color not available,Date first available data not available
89,https://www.amazon.se/Philips-Avent-Natural-Response-nappflaska-Airfree-ventil/dp/B0BWFM6PBN/ref=zg_bs_g_baby_sccl_90/260-7961230-0346043?psc=1,#90,PHILIPS,"Philips Avent Natural Response-nappflaska – 2 nappflaskor på 125 ml med Airfree-ventil, BPA-fri för nyfödda i åldern 0+ månader (modell SCY670/02)",151,Size data not available,,"197,",Transparent,Date first available data not available
90,https://www.amazon.se/BrilliantJo-F%C3%B6rvaring-h%C3%A4ngande-f%C3%B6rvaringsarrang%C3%B6r-barnkammare/dp/B086LHXSR7/ref=zg_bs_g_baby_sccl_91/260-7961230-0346043?psc=1,#91,BrilliantJo,"BrilliantJo över dörren Förvaring, mjukt tyg hängande förvaringsarrangör med klart fönster för skafferi barnkammare badrum garderob sovsal 4 fickor,Gråvit",1 380,Size data not available,,"199,",Grå,Date first available data not available
91,https://www.amazon.se/Bl%C3%B6jp%C3%A5fyllning-kompatibel-p%C3%A5fyllningar-ekonomipaket-eng%C3%A5ngsbl%C3%B6jor/dp/B08XLK99JC/ref=zg_bs_g_baby_sccl_92/260-7961230-0346043?psc=1,#92,TISEGO,Blöjpåfyllning kompatibel med Korbell 16 l soptunna & sandchamp | 4 påfyllningar ekonomipaket | engångsblöjor hinkar,114,Size data not available,,"259,",Vitt,Date first available data not available
92,https://www.amazon.se/Pampers-Sensitive-Baby-v%C3%A5tservetter-reng%C3%B6ring/dp/B07VKHM2W6/ref=zg_bs_g_baby_sccl_93/260-7961230-0346043?psc=1,#93,Pampers,"Pampers Sensitive Baby våtservetter, 260 våtservetter (5 x 52) utan doft, för en mild och mjuk rengöring",1 230,Size data not available,,"70,",Color not available,Date first available data not available
93,https://www.amazon.se/Kinderkraft-b%C3%A4ltesstol-justerbart-huvudst%C3%B6d-s%C3%A4kerhetscertifiering/dp/B07DP1YLDK/ref=zg_bs_g_baby_sccl_94/260-7961230-0346043?psc=1,#94,KinderKraft,"Kinderkraft Bilstol SAFETY FIX, bältesstol, med Isofix, Top Tether, justerbart huvudstöd, för småbarn, spädbarn, grupp 1-2-3, 9–36 kg, upp till 12 år, säkerhetscertifiering ECE R44/04, svert",9 585,Size data not available,,"1 155,",Svart,Date first available data not available
94,https://www.amazon.se/MAM-Anti-Colic-utrustning-anti-kolikflaska-spenstorlek/dp/B083PSYQQD/ref=zg_bs_g_baby_sccl_95/260-7961230-0346043?psc=1,#95,MAM,"MAM Easy Start Anti-Colic Combi Set XS, baby första utrustning med anti-kolikflaska (130 ml), inkl. spenstorlek 0, MAM Start napp och flaskkorg, baby presentset, från födseln, björn",2 227,Size data not available,,"147,",Beige,Date first available data not available
95,https://www.amazon.se/Hauck-F%C3%B6rl%C3%A4ngning-S%C3%A4kerhetsgrind-Tryckmonterad-F%C3%B6rl%C3%A4ngingar/dp/B07XDCYPP4/ref=zg_bs_g_baby_sccl_96/260-7961230-0346043?psc=1,#96,Hauck,"Hauck Stop N Safe 2 inkl. 9 cm Förlängning, Säkerhetsgrind för Dörrar och Trappor, 84-89 cm, Tryckmonterad, Kompatibel med 9cm och 21cm Förlängingar och Y-Spindlar, Metall - grå",3 826,Size data not available,,"483,",Silver,Date first available data not available
96,https://www.amazon.se/NUK-Bottle-Teat-Brush-Colours/dp/B004QTPWVI/ref=zg_bs_g_baby_sccl_97/260-7961230-0346043?psc=1,#97,NUK,NUK 2 in 1 Bottle and Teat Brush (Colours may vary),7 479,Size data not available,,"60,",Vit,Date first available data not available
97,https://www.amazon.se/2-pack-BPA-fri-Symmetrisk-sugdel-Naturgummilatex/dp/B0B5R8BQNL/ref=zg_bs_g_baby_sccl_98/260-7961230-0346043?psc=1,#98,Bibs,"BIBS Boheme Napp 2-pack. BPA-fri., Symmetrisk sugdel. Naturgummilatex. Storlek 2 (6-18 månader), Baby Blue/Island Sea",3 532,Size data not available,,"119,",Baby Blue / Island Sea,Date first available data not available
98,https://www.amazon.se/stycken-kantskyddsset-kantskydd-h%C3%B6rnskydd-transparent/dp/B0BLJGGQ64/ref=zg_bs_g_baby_sccl_99/260-7961230-0346043?psc=1,#99,Jimiston,"40 stycken hörn- och kantskyddsset, kantskydd för baby, kantskydd och hörnskydd för baby och barn, transparent hörnskydd baby, silikon, kantskydd för baby, hörnskydd för baby för möbler, hörn, skåp",4,Size data not available,,"151,",Ren,Date first available data not available
99,https://www.amazon.se/Petex-Max-Bilbarnstol-Bl%C3%A5-15-36/dp/B01EWNRSKK/ref=zg_bs_g_baby_sccl_100/260-7961230-0346043?psc=1,#100,Petex,"Petex Max Bilbarnstol, Blå, 15-36 kg",12 023,Size data not available,,"190,",Blå,Date first available data not available
